ID;LAT;LON;DEP;X;Y;Z;EX;EY;EZ;YR;MO;DY;HR;MI;SC;MAG;NCCP;NCCS;NCTP;NCTS;RCC;RCT;CID;;;ID_old;Date;MW;CCC
381;0;0;0;-85;-231;-103;9;14;4;2014;10;14;20;21;30;-0.47;;;;;;;;;;2.0141E+13;14.10.14;0.52;0.84
382;0;0;0;-96;-139;-91;9;14;5;2014;10;14;21;15;10;1.59;;;;;;;;;;2.0141E+13;14.10.14;1.89;0.91
383;0;0;0;-52;-33;-84;20;30;8;2014;10;14;21;17;25;-0.45;;;;;;;;;;2.0141E+13;14.10.14;0.53;0.84
384;0;0;0;-12;-153;-75;17;28;6;2014;10;14;21;20;10;-0.68;;;;;;;;;;2.0141E+13;14.10.14;0.38;0.79
385;0;0;0;-105;-112;-98;9;18;4;2014;10;14;21;29;25;-0.84;;;;;;;;;;2.0141E+13;14.10.14;0.27;0.73
386;0;0;0;-93;-235;-113;9;14;4;2014;10;14;22;3;41;-0.57;;;;;;;;;;2.0141E+13;14.10.14;0.45;0.86
387;0;0;0;-99;-60;-85;20;30;6;2014;10;15;7;7;33;-0.59;;;;;;;;;;2.0141E+13;15.10.14;0.44;0.64
388;0;0;0;-116;-78;-107;9;14;4;2014;10;15;7;33;31;-0.37;;;;;;;;;;2.0141E+13;15.10.14;0.59;0.77
389;0;0;0;-104;-109;-102;10;14;5;2014;10;15;7;34;13;0.2;;;;;;;;;;2.0141E+13;15.10.14;0.97;0.86
390;0;0;0;-72;-146;-76;9;14;4;2014;10;15;8;22;35;-0.4;;;;;;;;;;2.0141E+13;15.10.14;0.57;0.69
391;0;0;0;-12;-228;-8;9;14;5;2014;10;15;8;56;51;0.71;;;;;;;;;;2.0141E+13;15.10.14;1.31;0.87
392;0;0;0;-111;-96;-108;9;18;5;2014;10;15;10;1;34;-0.02;;;;;;;;;;2.0141E+13;15.10.14;0.82;0.83
393;0;0;0;-33;-218;-19;10;16;4;2014;10;15;13;26;6;-0.34;;;;;;;;;;2.0141E+13;15.10.14;0.61;0.67
394;0;0;0;-96;-183;-100;9;11;5;2014;10;15;15;13;2;0.39;;;;;;;;;;2.0141E+13;15.10.14;1.09;0.88
395;0;0;0;-92;-194;-100;9;16;4;2014;10;15;15;19;14;-0.13;;;;;;;;;;2.0141E+13;15.10.14;0.74;0.75
396;0;0;0;-106;-148;-110;9;16;4;2014;10;15;15;51;36;-0.33;;;;;;;;;;2.0141E+13;15.10.14;0.62;0.88
397;0;0;0;-104;-165;-99;9;14;5;2014;10;15;17;17;21;-0.66;;;;;;;;;;2.0141E+13;15.10.14;0.4;0.59
398;0;0;0;-128;-94;-42;13;21;10;2014;10;15;19;36;34;3.21;;;;;;;;;;2.0141E+13;15.10.14;3.02;0.65
399;0;0;0;-79;-23;-66;13;23;5;2014;10;15;19;41;56;-0.7;;;;;;;;;;2.0141E+13;15.10.14;0.37;0.84
400;0;0;0;-144;-49;-121;15;35;8;2014;10;15;19;42;10;-0.89;;;;;;;;;;2.0141E+13;15.10.14;0.24;0.75
401;0;0;0;-141;-140;-137;9;14;4;2014;10;15;20;6;11;-0.76;;;;;;;;;;2.0141E+13;15.10.14;0.33;0.82
402;0;0;0;-164;-69;-134;31;42;14;2014;10;15;20;24;23;-0.96;;;;;;;;;;2.0141E+13;15.10.14;0.19;0.68
403;0;0;0;39;-171;80;9;14;5;2014;10;15;20;53;14;-0.8;;;;;;;;;;2.0141E+13;15.10.14;0.3;0.7
404;0;0;0;-144;-117;-140;9;16;5;2014;10;15;21;27;28;-0.8;;;;;;;;;;2.0141E+13;15.10.14;0.3;0.88
405;0;0;0;-36;-234;-24;17;26;6;2014;10;15;21;28;20;-0.75;;;;;;;;;;2.0141E+13;15.10.14;0.33;0.66
406;0;0;0;95;92;26;20;30;7;2014;10;15;21;29;44;-0.86;;;;;;;;;;2.0141E+13;15.10.14;0.26;0.77
407;0;0;0;-144;-83;-135;9;16;4;2014;10;15;21;43;51;-0.56;;;;;;;;;;2.0141E+13;15.10.14;0.46;0.9
408;0;0;0;-133;-60;-125;9;14;5;2014;10;15;21;45;25;-0.71;;;;;;;;;;2.0141E+13;15.10.14;0.36;0.78
409;0;0;0;66;-18;62;12;16;6;2014;10;15;22;13;33;-0.41;;;;;;;;;;2.0141E+13;15.10.14;0.56;0.9
410;0;0;0;-137;-111;-137;10;18;6;2014;10;15;23;43;16;0.11;;;;;;;;;;2.0141E+13;15.10.14;0.91;0.91
411;0;0;0;-53;26;-22;15;18;6;2014;10;16;0;0;35;-0.31;;;;;;;;;;2.0141E+13;16.10.14;0.63;0.81
412;0;0;0;-153;-93;-146;18;28;8;2014;10;16;3;11;8;-0.79;;;;;;;;;;2.0141E+13;16.10.14;0.31;0.84
413;0;0;0;-133;-24;-100;12;16;5;2014;10;16;4;6;55;-0.32;;;;;;;;;;2.0141E+13;16.10.14;0.62;0.73
414;0;0;0;-3;131;-213;15;28;5;2014;10;16;4;37;31;-0.68;;;;;;;;;;2.0141E+13;16.10.14;0.38;0.68
415;0;0;0;14;-65;40;10;16;4;2014;10;16;5;1;47;-0.34;;;;;;;;;;2.0141E+13;16.10.14;0.61;0.56
416;0;0;0;-123;-125;-104;17;35;8;2014;10;16;5;44;2;-0.09;;;;;;;;;;2.0141E+13;16.10.14;0.77;0.84
417;0;0;0;-93;-227;-112;10;18;4;2014;10;16;10;25;27;-0.46;;;;;;;;;;2.0141E+13;16.10.14;0.53;0.84
418;0;0;0;-140;-139;-145;9;14;5;2014;10;16;15;59;32;0.25;;;;;;;;;;2.0141E+13;16.10.14;1;0.89
419;0;0;0;-133;-69;-129;9;16;4;2014;10;16;17;45;52;-0.67;;;;;;;;;;2.0141E+13;16.10.14;0.39;0.76
420;0;0;0;-132;-59;-133;10;16;4;2014;10;16;18;9;35;-0.8;;;;;;;;;;2.0141E+13;16.10.14;0.3;0.84
421;0;0;0;-144;-144;-183;21;28;9;2014;10;16;23;46;6;-1.01;;;;;;;;;;2.0141E+13;16.10.14;0.16;0.76
422;0;0;0;-154;-92;-140;24;35;10;2014;10;17;1;54;9;-1;;;;;;;;;;2.0141E+13;17.10.14;0.17;0.85
423;0;0;0;71;-153;56;13;18;7;2014;10;17;4;4;22;0.29;;;;;;;;;;2.0141E+13;17.10.14;1.03;0.82
424;0;0;0;-115;-125;-139;20;45;11;2014;10;17;4;19;4;-0.52;;;;;;;;;;2.0141E+13;17.10.14;0.48;0.88
425;0;0;0;-131;-148;-134;7;11;5;2014;10;17;8;5;15;1.34;;;;;;;;;;2.0141E+13;17.10.14;1.72;0.94
426;0;0;0;-103;-230;-130;9;11;5;2014;10;17;8;13;45;0.66;;;;;;;;;;2.0141E+13;17.10.14;1.27;0.84
427;0;0;0;96;121;35;13;18;5;2014;10;17;8;26;28;-0.45;;;;;;;;;;2.0141E+13;17.10.14;0.54;0.82
428;0;0;0;-34;-242;-25;9;18;4;2014;10;17;9;34;56;-0.47;;;;;;;;;;2.0141E+13;17.10.14;0.52;0.65
429;0;0;0;-21;-237;-14;20;30;6;2014;10;17;14;43;31;-0.62;;;;;;;;;;2.0141E+13;17.10.14;0.42;0.6
430;0;0;0;-142;-82;-136;9;16;4;2014;10;17;19;18;58;-0.45;;;;;;;;;;2.0141E+13;17.10.14;0.53;0.92
431;0;0;0;-30;-227;-19;7;14;6;2014;10;17;23;1;35;1.15;;;;;;;;;;2.0141E+13;17.10.14;1.6;0.84
432;0;0;0;-34;-241;-25;15;23;5;2014;10;17;23;2;17;-0.8;;;;;;;;;;2.0141E+13;17.10.14;0.3;0.81
433;0;0;0;-129;-91;-130;26;33;12;2014;10;18;1;14;51;-0.69;;;;;;;;;;2.0141E+13;18.10.14;0.37;0.85
434;0;0;0;-37;-238;-27;15;23;5;2014;10;18;1;47;25;-0.63;;;;;;;;;;2.0141E+13;18.10.14;0.42;0.85
435;0;0;0;-145;-179;-158;10;14;5;2014;10;18;4;22;35;0.07;;;;;;;;;;2.0141E+13;18.10.14;0.88;0.89
436;0;0;0;-133;-71;-128;9;14;6;2014;10;18;6;2;23;0.2;;;;;;;;;;2.0141E+13;18.10.14;0.97;0.88
437;0;0;0;-153;-86;-142;9;14;5;2014;10;18;11;26;36;0.37;;;;;;;;;;2.0141E+13;18.10.14;1.08;0.94
438;0;0;0;52;138;13;13;14;4;2014;10;18;18;26;40;-0.2;;;;;;;;;;2.0141E+13;18.10.14;0.7;0.86
439;0;0;0;52;137;14;10;14;4;2014;10;18;18;34;32;-0.27;;;;;;;;;;2.0141E+13;18.10.14;0.65;0.73
440;0;0;0;-109;-143;-137;24;33;11;2014;10;18;23;37;38;-0.91;;;;;;;;;;2.0141E+13;18.10.14;0.23;0.84
441;0;0;0;-24;81;-251;21;28;8;2014;10;19;7;58;51;-0.66;;;;;;;;;;2.0141E+13;19.10.14;0.39;0.81
442;0;0;0;29;148;-173;17;28;6;2014;10;19;10;23;25;-0.87;;;;;;;;;;2.0141E+13;19.10.14;0.25;0.7
443;0;0;0;30;142;15;10;11;5;2014;10;19;17;8;27;-0.13;;;;;;;;;;2.0141E+13;19.10.14;0.75;0.84
444;0;0;0;-84;-209;-102;18;30;5;2014;10;20;1;10;59;-0.77;;;;;;;;;;2.0141E+13;20.10.14;0.32;0.83
445;0;0;0;-105;-216;-125;9;16;4;2014;10;20;2;11;38;-0.52;;;;;;;;;;2.0141E+13;20.10.14;0.49;0.87
446;0;0;0;-70;-11;-39;9;16;6;2014;10;20;7;51;10;0.27;;;;;;;;;;2.0141E+13;20.10.14;1.01;0.9
447;0;0;0;-69;5;-53;9;14;5;2014;10;20;15;12;35;-0.4;;;;;;;;;;2.0141E+13;20.10.14;0.57;0.88
448;0;0;0;-158;-141;-162;9;14;4;2014;10;20;21;27;31;-0.93;;;;;;;;;;2.0141E+13;20.10.14;0.21;0.86
449;0;0;0;-31;-242;-17;9;14;4;2014;10;20;23;31;11;-0.11;;;;;;;;;;2.0141E+13;20.10.14;0.76;0.88
450;0;0;0;-101;-140;-96;9;16;5;2014;10;21;8;34;31;0.1;;;;;;;;;;2.0141E+13;21.10.14;0.9;0.81
451;0;0;0;-109;-145;-108;9;14;4;2014;10;21;10;45;19;-0.45;;;;;;;;;;2.0141E+13;21.10.14;0.53;0.75
452;0;0;0;-32;200;-74;32;45;10;2014;10;21;15;26;52;-0.93;;;;;;;;;;2.0141E+13;21.10.14;0.21;0.62
453;0;0;0;-52;96;-213;18;30;7;2014;10;22;4;40;44;-0.58;;;;;;;;;;2.0141E+13;22.10.14;0.45;0.72
454;0;0;0;107;72;49;12;16;10;2014;10;22;9;8;50;0.52;;;;;;;;;;2.0141E+13;22.10.14;1.18;0.9
455;0;0;0;56;124;29;12;14;6;2014;10;23;11;8;32;0.3;;;;;;;;;;2.0141E+13;23.10.14;1.03;0.88
456;0;0;0;56;147;43;23;40;14;2014;10;23;11;39;46;-0.61;;;;;;;;;;2.0141E+13;23.10.14;0.43;0.65
457;0;0;0;16;-214;11;9;16;6;2014;10;24;15;38;3;0.06;;;;;;;;;;2.0141E+13;24.10.14;0.87;0.87
458;0;0;0;-93;115;-113;24;21;8;2014;10;24;18;46;23;-0.21;;;;;;;;;;2.0141E+13;24.10.14;0.69;0.79
459;0;0;0;-107;109;-130;20;33;7;2014;10;24;19;0;36;-0.49;;;;;;;;;;2.0141E+13;24.10.14;0.5;0.79
460;0;0;0;-25;97;-200;20;26;5;2014;10;24;19;44;40;-0.54;;;;;;;;;;2.0141E+13;24.10.14;0.47;0.81
461;0;0;0;-92;110;-110;12;14;6;2014;10;24;22;15;19;0.36;;;;;;;;;;2.0141E+13;24.10.14;1.07;0.81
462;0;0;0;-18;-190;-78;27;33;10;2014;10;25;5;10;6;-0.83;;;;;;;;;;2.0141E+13;25.10.14;0.28;0.72
463;0;0;0;38;77;15;12;18;9;2014;10;25;5;51;58;-0.46;;;;;;;;;;2.0141E+13;25.10.14;0.53;0.78
464;0;0;0;12;-1;37;13;18;5;2014;10;25;15;22;33;-0.1;;;;;;;;;;2.0141E+13;25.10.14;0.76;0.85
465;0;0;0;-19;56;10;15;21;7;2014;10;26;1;33;34;-0.1;;;;;;;;;;2.0141E+13;26.10.14;0.77;0.81
466;0;0;0;-354;-198;-239;9;14;6;2014;10;26;3;15;4;0.04;;;;;;;;;;2.0141E+13;26.10.14;0.86;0.62
467;0;0;0;3;34;28;9;14;6;2014;10;26;6;49;58;1.51;;;;;;;;;;2.0141E+13;26.10.14;1.84;1
468;0;0;0;24;-231;20;9;16;5;2014;10;26;17;47;50;0.06;;;;;;;;;;2.0141E+13;26.10.14;0.87;0.87
469;0;0;0;67;175;20;12;14;6;2014;10;27;0;0;15;-0.27;;;;;;;;;;2.0141E+13;27.10.14;0.65;0.89
470;0;0;0;140;61;76;7;11;6;2014;10;27;20;49;56;1.12;;;;;;;;;;2.0141E+13;27.10.14;1.58;0.82
471;0;0;0;131;69;68;20;18;7;2014;10;27;20;54;52;-0.2;;;;;;;;;;2.0141E+13;27.10.14;0.7;0.87
472;0;0;0;56;35;24;24;35;4;2014;10;27;21;36;58;-0.63;;;;;;;;;;2.0141E+13;27.10.14;0.42;0.8
473;0;0;0;73;98;29;24;33;7;2014;10;28;0;25;28;-1.01;;;;;;;;;;2.0141E+13;28.10.14;0.16;0.76
474;0;0;0;78;-150;67;26;40;11;2014;10;28;7;31;48;0.01;;;;;;;;;;2.0141E+13;28.10.14;0.84;0.69
475;0;0;0;-28;192;-74;31;35;9;2014;10;28;23;41;26;-0.93;;;;;;;;;;2.0141E+13;28.10.14;0.21;0.67
476;0;0;0;-103;138;-112;15;16;5;2014;10;29;9;3;8;-0.1;;;;;;;;;;2.0141E+13;29.10.14;0.77;0.78
477;0;0;0;-144;-189;-158;12;21;5;2014;10;30;9;59;5;-0.61;;;;;;;;;;2.0141E+13;30.10.14;0.43;0.67
478;0;0;0;-127;-199;-141;9;14;5;2014;10;30;10;16;12;-0.44;;;;;;;;;;2.0141E+13;30.10.14;0.54;0.63
479;0;0;0;-146;-175;-157;17;30;8;2014;10;31;21;31;59;-0.71;;;;;;;;;;2.0141E+13;31.10.14;0.36;0.88
480;0;0;0;-153;-166;-158;17;26;6;2014;10;31;23;17;15;-0.55;;;;;;;;;;2.0141E+13;31.10.14;0.46;0.9
481;0;0;0;-152;-161;-165;9;11;5;2014;11;1;3;30;39;0.24;;;;;;;;;;2.01411E+13;01.11.14;0.99;0.92
482;0;0;0;-165;-106;-183;9;16;4;2014;11;1;11;47;33;-0.34;;;;;;;;;;2.01411E+13;01.11.14;0.61;0.95
483;0;0;0;89;31;54;9;14;5;2014;11;1;12;51;46;0.58;;;;;;;;;;2.01411E+13;01.11.14;1.22;0.87
484;0;0;0;76;-3;28;54;40;10;2014;11;1;12;52;29;-0.59;;;;;;;;;;2.01411E+13;01.11.14;0.44;0.79
485;0;0;0;76;3;53;7;14;6;2014;11;1;13;20;2;0.8;;;;;;;;;;2.01411E+13;01.11.14;1.37;0.91
486;0;0;0;59;-21;55;9;14;6;2014;11;1;13;31;11;0.66;;;;;;;;;;2.01411E+13;01.11.14;1.27;0.89
487;0;0;0;-159;-136;-164;9;14;4;2014;11;1;18;41;56;-0.6;;;;;;;;;;2.01411E+13;01.11.14;0.43;0.92
488;0;0;0;35;59;2;23;28;8;2014;11;2;18;46;56;-0.73;;;;;;;;;;2.01411E+13;02.11.14;0.34;0.74
489;0;0;0;83;-115;62;15;18;6;2014;11;3;5;17;40;-0.25;;;;;;;;;;2.01411E+13;03.11.14;0.67;0.83
490;0;0;0;-158;-92;-162;20;30;8;2014;11;4;2;52;55;-0.68;;;;;;;;;;2.01411E+13;04.11.14;0.38;0.93
491;0;0;0;-40;-276;-39;17;30;6;2014;11;4;4;22;22;-0.81;;;;;;;;;;2.01411E+13;04.11.14;0.29;0.61
492;0;0;0;-50;-256;-45;10;14;6;2014;11;4;6;4;0;0.21;;;;;;;;;;2.01411E+13;04.11.14;0.97;0.83
493;0;0;0;-63;-247;-46;23;23;6;2014;11;4;6;11;26;-0.35;;;;;;;;;;2.01411E+13;04.11.14;0.6;0.77
494;0;0;0;-45;-235;-41;15;21;6;2014;11;4;6;20;23;-0.58;;;;;;;;;;2.01411E+13;04.11.14;0.45;0.78
495;0;0;0;-113;-170;-141;31;37;12;2014;11;4;21;2;37;-0.85;;;;;;;;;;2.01411E+13;04.11.14;0.27;0.61
496;0;0;0;-34;107;-219;17;28;6;2014;11;5;11;42;4;-0.61;;;;;;;;;;2.01411E+13;05.11.14;0.43;0.82
497;0;0;0;-62;103;-222;24;28;6;2014;11;5;18;5;45;-0.55;;;;;;;;;;2.01411E+13;05.11.14;0.46;0.78
498;0;0;0;-96;-264;-118;17;21;6;2014;11;6;18;55;31;0.2;;;;;;;;;;2.01411E+13;06.11.14;0.97;0.78
499;0;0;0;-168;-120;-176;9;14;5;2014;11;8;15;31;6;-0.1;;;;;;;;;;2.01411E+13;08.11.14;0.77;0.96
500;0;0;0;2;32;-18;23;35;10;2014;11;9;20;4;52;-0.87;;;;;;;;;;2.01411E+13;09.11.14;0.25;0.72
501;0;0;0;109;-125;75;18;28;6;2014;11;10;20;38;19;-0.19;;;;;;;;;;2.01411E+13;10.11.14;0.71;0.86
502;0;0;0;-141;-235;-173;23;33;6;2014;11;12;5;22;26;-0.65;;;;;;;;;;2.01411E+13;12.11.14;0.4;0.68
503;0;0;0;-63;-261;-72;18;30;6;2014;11;13;3;6;51;-0.88;;;;;;;;;;2.01411E+13;13.11.14;0.25;0.53
504;0;0;0;-89;-132;-101;24;33;10;2014;11;14;3;45;57;-0.93;;;;;;;;;;2.01411E+13;14.11.14;0.22;0.77
505;0;0;0;-76;-219;-120;24;33;8;2014;11;14;11;16;46;-0.72;;;;;;;;;;2.01411E+13;14.11.14;0.36;0.61
506;0;0;0;-88;-229;-103;7;11;5;2014;11;14;21;59;11;1.83;;;;;;;;;;2.01411E+13;14.11.14;2.05;0.8
507;0;0;0;-139;-181;-150;9;11;6;2014;11;14;23;28;16;0.63;;;;;;;;;;2.01411E+13;14.11.14;1.25;0.85
508;0;0;0;-31;-63;-9;9;14;4;2014;11;15;12;17;11;-0.61;;;;;;;;;;2.01411E+13;15.11.14;0.43;0.79
509;0;0;0;-116;-218;-146;12;14;6;2014;11;15;14;33;48;0.11;;;;;;;;;;2.01411E+13;15.11.14;0.91;0.81
510;0;0;0;-118;-92;-116;17;28;7;2014;11;15;19;1;12;-0.73;;;;;;;;;;2.01411E+13;15.11.14;0.34;0.83
511;0;0;0;-117;-108;-126;26;35;11;2014;11;16;8;56;11;-0.51;;;;;;;;;;2.01411E+13;16.11.14;0.49;0.88
512;0;0;0;-99;-41;-63;29;26;7;2014;11;16;11;13;5;-0.21;;;;;;;;;;2.01411E+13;16.11.14;0.7;0.86
513;0;0;0;-157;-91;-159;37;45;16;2014;11;18;22;8;21;-0.98;;;;;;;;;;2.01411E+13;18.11.14;0.18;0.72
514;0;0;0;-97;140;-114;13;16;6;2014;11;19;5;39;46;0.25;;;;;;;;;;2.01411E+13;19.11.14;1;0.83
515;0;0;0;-34;188;-71;31;42;10;2014;11;19;5;40;19;-0.74;;;;;;;;;;2.01411E+13;19.11.14;0.34;0.8
516;0;0;0;-183;-64;-141;54;61;24;2014;11;20;9;13;9;-0.62;;;;;;;;;;2.01411E+13;20.11.14;0.42;0.61
517;0;0;0;-130;-86;-134;26;35;13;2014;11;20;10;56;7;-0.7;;;;;;;;;;2.01411E+13;20.11.14;0.37;0.66
518;0;0;0;4;-210;-56;54;45;22;2014;11;21;0;10;21;-0.48;;;;;;;;;;2.01411E+13;21.11.14;0.51;0.71
519;0;0;0;-385;-314;-274;24;33;8;2014;11;21;20;15;33;-0.54;;;;;;;;;;2.01411E+13;21.11.14;0.47;0.81
520;0;0;0;11;23;10;9;14;5;2014;11;22;6;29;38;0.25;;;;;;;;;;2.01411E+13;22.11.14;1;0.82
521;0;0;0;-128;-69;-125;12;18;8;2014;11;22;11;31;39;1.18;;;;;;;;;;2.01411E+13;22.11.14;1.62;0.86
522;0;0;0;-174;-65;-127;35;45;16;2014;11;22;13;35;38;-0.69;;;;;;;;;;2.01411E+13;22.11.14;0.37;0.78
523;0;0;0;-107;-134;-97;20;23;6;2014;11;22;14;24;27;-0.14;;;;;;;;;;2.01411E+13;22.11.14;0.74;0.85
524;0;0;0;-153;-79;-155;27;35;12;2014;11;22;14;35;27;-0.79;;;;;;;;;;2.01411E+13;22.11.14;0.31;0.83
525;0;0;0;-168;-85;-154;46;56;20;2014;11;22;15;5;54;-0.75;;;;;;;;;;2.01411E+13;22.11.14;0.33;0.89
526;0;0;0;-144;-42;-102;35;40;15;2014;11;22;15;12;8;-0.55;;;;;;;;;;2.01411E+13;22.11.14;0.47;0.64
527;0;0;0;-133;-87;-124;34;40;15;2014;11;22;16;58;38;-0.95;;;;;;;;;;2.01411E+13;22.11.14;0.2;0.76
528;0;0;0;-402;-331;-284;23;30;8;2014;11;22;18;12;12;-0.73;;;;;;;;;;2.01411E+13;22.11.14;0.35;0.77
529;0;0;0;-131;-89;-136;27;37;12;2014;11;22;20;6;3;-0.5;;;;;;;;;;2.01411E+13;22.11.14;0.5;0.89
530;0;0;0;-153;-42;-138;45;59;11;2014;11;23;0;35;18;-0.39;;;;;;;;;;2.01411E+13;23.11.14;0.57;0.88
531;0;0;0;-136;-32;-105;9;14;6;2014;11;23;1;21;21;1.32;;;;;;;;;;2.01411E+13;23.11.14;1.72;0.89
532;0;0;0;-135;-20;-99;9;11;6;2014;11;23;9;12;30;0.54;;;;;;;;;;2.01411E+13;23.11.14;1.2;0.8
533;0;0;0;-152;-66;-138;27;33;9;2014;11;23;14;49;38;-0.17;;;;;;;;;;2.01411E+13;23.11.14;0.72;0.93
534;0;0;0;-108;-16;-85;18;28;6;2014;11;23;18;11;36;-0.66;;;;;;;;;;2.01411E+13;23.11.14;0.39;0.79
535;0;0;0;-137;-53;-109;10;16;5;2014;11;23;19;5;34;-0.13;;;;;;;;;;2.01411E+13;23.11.14;0.75;0.84
536;0;0;0;-189;-76;-157;37;47;16;2014;11;24;2;59;44;-0.94;;;;;;;;;;2.01411E+13;24.11.14;0.21;0.83
537;0;0;0;-156;-75;-144;21;35;9;2014;11;24;13;56;20;-0.6;;;;;;;;;;2.01411E+13;24.11.14;0.44;0.78
538;0;0;0;-147;-34;-135;9;11;5;2014;11;25;0;55;11;1.01;;;;;;;;;;2.01411E+13;25.11.14;1.51;0.9
539;0;0;0;-133;96;-141;27;28;10;2014;11;25;5;25;22;-0.47;;;;;;;;;;2.01411E+13;25.11.14;0.52;0.74
540;0;0;0;-156;-125;-164;18;28;8;2014;11;27;15;46;16;-0.46;;;;;;;;;;2.01411E+13;27.11.14;0.53;0.93
541;0;0;0;-126;-107;-147;23;33;12;2014;11;27;15;48;46;-0.64;;;;;;;;;;2.01411E+13;27.11.14;0.41;0.78
542;0;0;0;-142;-83;-136;26;37;11;2014;11;28;3;18;24;-0.92;;;;;;;;;;2.01411E+13;28.11.14;0.22;0.81
543;0;0;0;-135;-88;-126;26;33;11;2014;11;28;10;49;1;-0.46;;;;;;;;;;2.01411E+13;28.11.14;0.53;0.83
544;0;0;0;-135;-86;-127;38;56;12;2014;11;29;22;33;23;-0.93;;;;;;;;;;2.01411E+13;29.11.14;0.21;0.78
545;0;0;0;-97;46;-50;7;11;6;2014;11;30;8;7;31;1.07;;;;;;;;;;2.01411E+13;30.11.14;1.55;0.89
546;0;0;0;-89;3;-49;10;11;5;2014;11;30;15;47;46;0.3;;;;;;;;;;2.01411E+13;30.11.14;1.03;0.87
547;0;0;0;-71;44;-73;27;30;12;2014;11;30;20;28;15;-0.12;;;;;;;;;;2.01411E+13;30.11.14;0.75;0.8
548;0;0;0;-148;-157;-179;23;30;11;2014;11;30;20;30;58;-0.2;;;;;;;;;;2.01411E+13;30.11.14;0.7;0.9
549;0;0;0;-70;20;-65;27;37;7;2014;11;30;21;1;5;-0.35;;;;;;;;;;2.01411E+13;30.11.14;0.6;0.9
550;0;0;0;-72;-3;-28;15;16;6;2014;11;30;22;4;10;0.09;;;;;;;;;;2.01411E+13;30.11.14;0.89;0.89
551;0;0;0;-73;-26;-68;35;37;8;2014;11;30;22;6;0;-0.49;;;;;;;;;;2.01411E+13;30.11.14;0.51;0.84
552;0;0;0;-78;-31;-71;27;59;8;2014;11;30;22;14;6;-0.81;;;;;;;;;;2.01411E+13;30.11.14;0.29;0.83
553;0;0;0;-51;-51;-81;23;45;7;2014;11;30;22;19;29;-0.73;;;;;;;;;;2.01411E+13;30.11.14;0.35;0.73
554;0;0;0;-39;13;-47;41;21;10;2014;11;30;22;26;11;-0.3;;;;;;;;;;2.01411E+13;30.11.14;0.63;0.91
555;0;0;0;-129;-156;-163;32;61;12;2014;12;1;19;32;57;-0.9;;;;;;;;;;2.01412E+13;01.12.14;0.24;0.71
556;0;0;0;-155;-50;-162;9;14;6;2014;12;9;15;56;46;1.66;;;;;;;;;;2.01412E+13;09.12.14;1.94;0.9
557;0;0;0;-151;-108;-171;9;14;5;2014;12;9;18;6;50;1.2;;;;;;;;;;2.01412E+13;09.12.14;1.63;1
558;0;0;0;-124;-151;-136;9;14;5;2014;12;10;0;9;41;1.02;;;;;;;;;;2.01412E+13;10.12.14;1.51;0.94
559;0;0;0;-142;-88;-123;26;52;8;2014;12;10;0;10;7;-0.09;;;;;;;;;;2.01412E+13;10.12.14;0.77;0.89
560;0;0;0;-144;-124;-144;27;40;12;2014;12;10;0;16;13;-0.62;;;;;;;;;;2.01412E+13;10.12.14;0.42;0.83
561;0;0;0;-131;-75;-124;38;75;12;2014;12;10;11;28;16;-0.34;;;;;;;;;;2.01412E+13;10.12.14;0.6;0.82
562;0;0;0;-184;-32;-131;26;37;13;2014;12;11;16;33;48;-0.14;;;;;;;;;;2.01412E+13;11.12.14;0.74;0.9
563;0;0;0;-161;12;-153;24;23;9;2014;12;13;18;42;48;-0.89;;;;;;;;;;2.01412E+13;13.12.14;0.24;0.72
564;0;0;0;-134;-61;-93;29;52;10;2014;12;15;16;11;30;-0.64;;;;;;;;;;2.01412E+13;15.12.14;0.41;0.85
565;0;0;0;402;5;434;27;28;11;2014;12;17;7;53;9;-0.46;;;;;;;;;;2.01412E+13;17.12.14;0.53;0.54
566;0;0;0;-101;60;-78;15;21;9;2014;12;17;22;55;34;0.04;;;;;;;;;;2.01412E+13;17.12.14;0.86;0.81
567;0;0;0;-175;-18;-188;10;14;6;2014;12;18;2;32;27;0.34;;;;;;;;;;2.01412E+13;18.12.14;1.06;0.86
568;0;0;0;-183;-8;-173;57;56;24;2014;12;20;17;31;31;-0.36;;;;;;;;;;2.01412E+13;20.12.14;0.59;0.73
569;0;0;0;48;64;19;23;26;7;2014;12;20;22;37;11;-0.88;;;;;;;;;;2.01412E+13;20.12.14;0.25;0.73
570;0;0;0;-111;-1;-97;18;23;6;2014;12;21;13;38;4;-0.67;;;;;;;;;;2.01412E+13;21.12.14;0.39;0.78
571;0;0;0;-176;-89;-198;18;26;6;2014;12;21;14;8;17;-0.16;;;;;;;;;;2.01412E+13;21.12.14;0.73;0.93
572;0;0;0;-197;-37;-118;21;28;10;2014;12;24;7;49;26;-0.06;;;;;;;;;;2.01412E+13;24.12.14;0.79;0.89
573;0;0;0;-251;49;-121;26;37;13;2014;12;26;9;32;9;0.05;;;;;;;;;;2.01412E+13;26.12.14;0.87;0.88
574;0;0;0;-135;-79;-120;26;45;12;2014;12;27;2;55;11;-0.9;;;;;;;;;;2.01412E+13;27.12.14;0.23;0.8
575;0;0;0;-137;-158;-152;15;21;6;2014;12;27;17;49;5;-0.42;;;;;;;;;;2.01412E+13;27.12.14;0.56;0.85
