ID	LAT	LON	DEPTH	X	Y	Z	EX	EY	EZ	YR	MO	DY	HR	MI	SC	MAG	NCCP	NCCS	NCTP	NCTS	RCC	RCT	CID
201911081	46.320675	7.357807	4.456	149.6	-159.7	166.8	13.1	11.6	25.9	2019	11	5	5	57	40	1	617	553	93	86	0.003	0.042	1
201911082	46.32192	7.353312	3.819	-196.6	-21.3	-470	13	14.1	26.5	2019	11	5	6	0	21.48	2.9	320	403	141	109	0.004	0.053	1
201911083	46.32194	7.351317	4.095	-350.3	-19	-194.4	12.7	11.4	24.8	2019	11	5	6	6	50.22	1.1	517	494	52	46	0.003	0.032	1
201911084	46.321826	7.350573	4.143	-407.6	-31.7	-146.3	12.7	11.2	24.3	2019	11	5	6	11	3.17	1.4	735	784	169	133	0.003	0.036	1
201911085	46.321484	7.349261	3.898	-508.6	-69.7	-391.3	13.3	11.5	24.4	2019	11	5	6	31	47.15	0.9	619	374	69	66	0.003	0.034	1
201911086	46.321973	7.357027	3.971	89.5	-15.4	-318.3	12.8	11.1	24.3	2019	11	5	6	42	36.05	0.6	610	420	84	94	0.003	0.036	1
201911087	46.32179	7.360897	4.486	387.5	-35.7	196.5	13.6	12.9	41.5	2019	11	5	7	18	42.96	3	357	440	133	105	0.004	0.058	1
201911088	46.320715	7.358198	4.463	179.6	-155.1	173.9	13	11.9	25.1	2019	11	5	7	23	41.37	1.3	591	540	97	98	0.003	0.032	1
201911089	46.320776	7.35998	4.635	316.9	-148.4	346.1	13.1	11.4	25.4	2019	11	5	7	27	44.83	1.5	765	609	134	126	0.003	0.04	1
201911090	46.321147	7.360404	4.653	349.5	-107.2	364.2	12.9	11.5	25.7	2019	11	5	7	29	25.37	1.6	579	517	144	116	0.003	0.048	1
201911091	46.323511	7.364716	4.588	681.6	155.6	299.3	13.3	11.5	30.2	2019	11	5	7	32	28.86	0.9	380	444	79	98	0.002	0.028	1
201911092	46.32089	7.358653	4.477	214.7	-135.7	187.5	13.1	11.6	24.7	2019	11	5	7	35	29.24	1.4	626	577	87	75	0.003	0.032	1
201911093	46.323519	7.364944	4.551	699.2	156.5	262.2	12.8	11.4	28.5	2019	11	5	7	47	57.43	2.8	390	597	140	125	0.004	0.046	1
201911094	46.322823	7.363284	4.728	571.3	79.2	438.5	13	11.5	26.5	2019	11	5	7	52	52.82	0.9	482	387	76	68	0.003	0.03	1
201911095	46.322904	7.363764	4.588	608.3	88.2	299.3	13.9	14.3	25.5	2019	11	5	7	56	32.64	0.2	367	180	42	55	0.002	0.025	1
201911096	46.323136	7.363975	4.733	624.5	114	444.1	13	11.8	26.2	2019	11	5	8	0	7.91	0.2	403	182	50	69	0.002	0.031	1
201911097	46.322994	7.363696	4.537	603.1	98.1	247.4	13	11.6	24.7	2019	11	5	8	11	13.21	1.3	458	632	94	89	0.003	0.03	1
201911098	46.323511	7.36274	4.768	529.4	155.6	478.4	68.4	36.3	203.9	2019	11	5	8	13	8.51	0.7	117	69	61	87	0.004	0.048	1
201911099	46.320719	7.359166	4.584	254.2	-154.7	295.3	13	11.2	24.2	2019	11	5	8	34	49.13	1	537	492	84	77	0.003	0.038	1
201911100	46.323433	7.358605	3.838	211	147	-451	13.9	11.5	26.6	2019	11	5	8	39	23.83	1.4	560	407	65	62	0.003	0.031	1
201911101	46.321859	7.350179	4.039	-437.9	-28	-249.8	12.7	11.5	24.8	2019	11	5	8	39	43.56	2.2	779	842	85	81	0.004	0.039	1
201911102	46.321745	7.349237	4.02	-510.5	-40.7	-269.1	12.7	11.6	25.2	2019	11	5	8	54	53.68	2.5	807	758	180	135	0.003	0.055	1
201911103	46.321655	7.34858	4.042	-561.1	-50.7	-247.6	13.2	13.1	24.9	2019	11	5	9	5	13.85	0.5	480	299	55	44	0.003	0.029	1
201911104	46.323792	7.358513	3.667	203.9	186.8	-622	16.4	11.8	28.4	2019	11	5	9	12	35.03	0.8	174	129	72	63	0.003	0.045	1
201911105	46.321684	7.348127	4.025	-595.9	-47.5	-263.8	13	12.3	25	2019	11	5	9	17	2.34	2.1	728	693	162	120	0.004	0.037	1
201911106	46.321655	7.348887	4.11	-537.5	-50.7	-179.6	12.7	11.5	24.1	2019	11	5	9	19	21.4	0.9	561	487	80	72	0.003	0.026	1
201911107	46.321818	7.349343	3.875	-502.3	-32.6	-414.5	13.7	13.2	24.6	2019	11	5	9	22	3.99	0.7	472	296	71	78	0.003	0.026	1
201911108	46.321261	7.347945	3.948	-610	-94.5	-340.7	12.9	11.8	24	2019	11	5	9	27	53.62	0.5	586	317	60	59	0.003	0.032	1
201911109	46.322624	7.363416	4.51	581.5	57	221	14.9	17.5	44.4	2019	11	5	9	33	10.31	0.4	437	107	67	73	0.003	0.029	1
201911110	46.322009	7.361576	4.445	439.8	-11.3	155.8	13	11.4	25.1	2019	11	5	9	43	11.32	0.3	470	414	39	58	0.002	0.025	1
201911111	46.321647	7.349162	4.169	-516.3	-51.6	-120.3	12.8	12.1	24.1	2019	11	5	9	51	19.06	0.3	461	344	71	66	0.002	0.034	1
201911112	46.321794	7.359144	4.373	252.5	-35.3	83.4	12.9	11.6	25.5	2019	11	5	9	52	12.9	0.3	506	412	80	97	0.002	0.038	1
201911113	46.320341	7.357821	4.581	150.6	-196.8	291.8	13.3	11.8	26.5	2019	11	5	9	57	33.42	0.7	399	298	62	64	0.003	0.031	1
201911114	46.322392	7.357829	3.914	151.2	31.2	-375.1	13.4	11.2	24.9	2019	11	5	10	7	3.02	1	510	371	89	73	0.003	0.031	1
201911115	46.322282	7.354021	3.614	-142.1	19	-674.8	13.4	11.2	25.4	2019	11	5	10	38	55.43	1.4	235	231	91	77	0.004	0.034	1
201911116	46.322941	7.363715	4.51	604.5	92.3	220.7	12.9	11.7	25.8	2019	11	5	10	51	59	0.5	570	501	75	86	0.003	0.031	1
201911118	46.32441	7.365075	4.331	709.2	255.6	41.4	12.9	11.7	26.2	2019	11	5	11	15	44.17	1.1	738	663	98	131	0.003	0.035	1
201911119	46.321594	7.349415	4.189	-496.8	-57.4	-100.2	12.8	11.5	23.9	2019	11	5	11	49	58.4	1.5	791	604	145	113	0.003	0.034	1
201911120	46.32172	7.349999	4.088	-451.8	-43.4	-200.7	14.1	14	30.5	2019	11	5	11	55	29.57	0.3	427	323	56	51	0.003	0.027	1
201911122	46.321155	7.350084	4.333	-445.2	-106.3	43.6	12.9	11.9	24.4	2019	11	5	12	6	19.36	0	510	167	65	68	0.002	0.043	1
201911123	46.322078	7.359008	4.376	242	-3.6	86.7	13.7	12.1	28.8	2019	11	5	12	25	52.03	1.5	699	323	89	48	0.003	0.033	1
201911127	46.321354	7.349602	3.621	-482.3	-84.1	-667.9	14.1	10.8	24.5	2019	11	5	14	21	0.47	0.2	499	140	51	50	0.002	0.029	1
201911128	46.325041	7.365945	4.303	776.2	325.7	13.4	12.9	11.8	26.5	2019	11	5	15	48	11.68	0.1	365	317	78	99	0.002	0.039	1
